status,path,n_up,n_down,expected_Sz,n_particles,reason
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageA_energywarm_20260423_010722,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageA_mstart_0_20260423_093128,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageA_mstart_1_20260423_093143,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageA_mstart_2_20260423_093158,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageA_mstart_3_20260423_093212,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageA_mstart_refine_20260423_093256,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageA_self_residual_20260423_092310,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageA_self_residual_20260423_141308,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageB_noref_20260422_150946,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageB_noref_20260422_195929,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageB_noref_20260423_011857,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageB_noref_20260423_092650,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageB_noref_20260423_093104,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageB_noref_20260423_093619,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s314__stageB_noref_20260423_141646,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42_20260414_150947,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageA_bootstrap_pilot_20260423_092658,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageA_bootstrap_target_20260423_092738,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageA_energywarm_20260422_150737,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageA_energywarm_20260422_194936,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageA_energywarm_20260422_214033,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageA_energywarm_20260423_010723,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageA_mstart_0_20260423_093103,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageA_mstart_1_20260423_093118,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageA_mstart_2_20260423_093132,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageA_mstart_3_20260423_093146,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageA_mstart_refine_20260423_093225,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageA_self_residual_20260423_092305,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageA_self_residual_20260423_141528,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageA_singlet_self_residual_20260423_181245,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageB_noref_20260422_151008,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageB_noref_20260422_200045,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageB_noref_20260423_011908,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageB_noref_20260423_092633,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageB_noref_20260423_093040,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageB_noref_20260423_093537,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageB_noref_20260423_142619,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s42__stageB_noref_20260423_182608,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageA_bootstrap_pilot_20260423_093742,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageA_bootstrap_target_20260423_093849,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageA_energywarm_20260422_150726,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageA_energywarm_20260422_192803,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageA_energywarm_20260422_211912,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageA_energywarm_20260423_010527,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageA_mstart_0_20260423_095214,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageA_mstart_1_20260423_095229,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageA_mstart_2_20260423_095313,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageA_mstart_3_20260423_095402,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageA_mstart_refine_20260423_095646,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageA_self_residual_20260423_092441,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageA_self_residual_20260423_141548,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageB_noref_20260422_150953,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageB_noref_20260422_193113,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageB_noref_20260423_011147,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageB_noref_20260423_093639,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageB_noref_20260423_095147,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageB_noref_20260423_100803,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_residual_anneal_s901__stageB_noref_20260423_142743,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_variational_d2_sharedci_s42_20260415_130137,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_variational_d4_sharedci_s42_20260415_130633,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_variational_d8_sharedci_is_smoke_s42_20260415_131511,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_variational_d8_sharedci_is_smoke_s42_20260415_134049,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_nonmcmc_variational_d8_sharedci_s42_20260415_131133,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d12_s42_20260416_002839,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d12_s42__stageA_singlet_self_residual_20260424_141328,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d12_s42__stageA_singlet_self_residual_20260424_142619,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d12_s42__stageA_singlet_self_residual_20260424_143826,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d12_s42__stageB_noref_20260424_142112,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d12_s42__stageB_noref_20260424_143330,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d12_s42__stageB_noref_20260424_144602,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d20_s42_20260416_002508,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d20_s42__stageA_singlet_self_residual_20260424_141437,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d20_s42__stageA_singlet_self_residual_20260424_143019,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d20_s42__stageA_singlet_self_residual_20260424_144547,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d20_s42__stageB_noref_20260424_142359,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d20_s42__stageB_noref_20260424_143925,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d20_s42__stageB_noref_20260424_145452,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d2_s42_20260415_154545,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d2_s42__stageA_singlet_self_residual_20260424_141524,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d2_s42__stageA_singlet_self_residual_20260424_143018,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d2_s42__stageA_singlet_self_residual_20260424_144427,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d2_s42__stageB_noref_20260424_142430,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d2_s42__stageB_noref_20260424_143834,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d2_s42__stageB_noref_20260424_145241,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d4_s42_20260415_154551,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d4_s42__stageA_singlet_self_residual_20260423_222903,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d4_s42__stageA_singlet_self_residual_20260423_230359,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d4_s42__stageA_singlet_self_residual_20260424_141330,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d4_s42__stageA_singlet_self_residual_20260424_142645,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d4_s42__stageA_singlet_self_residual_20260424_143858,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d4_s42__stageB_noref_20260423_223230,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d4_s42__stageB_noref_20260423_230721,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d4_s42__stageB_noref_20260424_142119,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d4_s42__stageB_noref_20260424_143358,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d4_s42__stageB_noref_20260424_144634,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d6_s42_20260416_002831,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d6_s42__stageA_singlet_self_residual_20260424_141548,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d6_s42__stageA_singlet_self_residual_20260424_143319,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d6_s42__stageA_singlet_self_residual_20260424_145112,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d6_s42__stageB_noref_20260424_142615,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d6_s42__stageB_noref_20260424_144352,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d6_s42__stageB_noref_20260424_150014,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d8_s42_20260415_154923,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d8_s42__stageA_singlet_self_residual_20260424_141536,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d8_s42__stageA_singlet_self_residual_20260424_143331,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d8_s42__stageA_singlet_self_residual_20260424_145052,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d8_s42__stageB_noref_20260424_142558,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d8_s42__stageB_noref_20260424_144412,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d8_s42__stageB_noref_20260424_150026,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n2_singlet_d8_smoke_s42_20260415_153333,,,,,n_particles unknown from config.yaml
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_generalized_uniform_b_fixedspin_guard_s42__0up_3down_20260416_184447,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_generalized_uniform_b_fixedspin_guard_s42__0up_3down_20260417_102432,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_generalized_uniform_b_fixedspin_guard_s42__0up_3down_20260417_104949,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_generalized_uniform_b_fixedspin_guard_s42__1up_2down_20260416_184734,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_generalized_uniform_b_fixedspin_guard_s42__1up_2down_20260417_102818,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_generalized_uniform_b_fixedspin_guard_s42__1up_2down_20260417_105323,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_generalized_uniform_b_fixedspin_guard_s42__2up_1down_20260416_185018,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_generalized_uniform_b_fixedspin_guard_s42__2up_1down_20260417_103201,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_generalized_uniform_b_fixedspin_guard_s42__2up_1down_20260417_105656,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_generalized_uniform_b_fixedspin_guard_s42__3up_0down_20260416_185300,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_generalized_uniform_b_fixedspin_guard_s42__3up_0down_20260417_103538,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_generalized_uniform_b_fixedspin_guard_s42__3up_0down_20260417_110021,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s314__stageA_energywarm_20260422_150202,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s314__stageA_energywarm_20260422_192445,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s314__stageA_energywarm_20260422_211523,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s314__stageB_noref_20260422_150641,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s314__stageB_noref_20260422_194453,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s314__stageB_noref_20260422_213654,2,1,0.5,3,
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42_20260416_112916,,,,,spin_configuration absent or incomplete
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageA_energywarm_20260422_150201,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageA_energywarm_20260422_192452,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageA_energywarm_20260422_211523,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageA_improved_self_residual_20260423_222513,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageA_improved_self_residual_20260423_222607,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageA_improved_self_residual_20260423_222609,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageA_improved_self_residual_20260424_093800,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageA_improved_self_residual_20260424_093817,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageA_improved_self_residual_20260424_093820,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageB_noref_20260422_150650,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageB_noref_20260422_194539,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageB_noref_20260422_213650,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageB_noref_20260423_223032,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageB_noref_20260423_223127,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageB_noref_20260423_223139,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageB_noref_20260424_094930,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageB_noref_20260424_094954,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s42__stageB_noref_20260424_095005,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s901__stageA_energywarm_20260422_150159,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s901__stageA_energywarm_20260422_192053,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s901__stageA_energywarm_20260422_211202,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s901__stageB_noref_20260422_150639,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/p4_n3_nonmcmc_residual_anneal_s901__stageB_noref_20260422_192700,2,1,0.5,3,
